# Jmax  =         2048
# Nmax  =          100
# N1max =           50
# L     =    0.40000000E+001
# sig   =    0.10000000E+000
# k0    =    0.20000000E+002
# x0    =   -0.50000000E+000
# dt    =    0.10000000E-004
#
# x              r(j)               real              aimag
   0.15937500E+001   0.34970424E-003   0.18178396E-001   0.43874982E-002
   0.15976562E+001   0.32935190E-003   0.16791540E-001   0.68844821E-002
   0.16015625E+001   0.31011696E-003   0.15089632E-001   0.90785444E-002
   0.16054688E+001   0.29194224E-003   0.13129548E-001   0.10934222E-001
   0.16093750E+001   0.27477321E-003   0.10971417E-001   0.12425829E-001
   0.16132812E+001   0.25855794E-003   0.86770400E-002   0.13537611E-001
   0.16171875E+001   0.24324695E-003   0.63083372E-002   0.14263654E-001
   0.16210938E+001   0.22879311E-003   0.39258608E-002   0.14607557E-001
   0.16250000E+001   0.21515156E-003   0.15874052E-002   0.14581896E-001
   0.16289062E+001   0.20227958E-003  -0.65325389E-003   0.14207492E-001
   0.16328125E+001   0.19013654E-003  -0.27474668E-002   0.13512511E-001
   0.16367188E+001   0.17868376E-003  -0.46526429E-002   0.12531428E-001
   0.16406250E+001   0.16788449E-003  -0.63329941E-002   0.11303879E-001
   0.16445312E+001   0.15770375E-003  -0.77600773E-002   0.98734465E-002
   0.16484375E+001   0.14810830E-003  -0.89131332E-002   0.82863958E-002
   0.16523438E+001   0.13906656E-003  -0.97792187E-002   0.65904054E-002
   0.16562500E+001   0.13054852E-003  -0.10353141E-001   0.48333221E-002
   0.16601562E+001   0.12252568E-003  -0.10637200E-001   0.30619682E-002
   0.16640625E+001   0.11497097E-003  -0.10640764E-001   0.13210292E-002
   0.16679688E+001   0.10785869E-003  -0.10379674E-001  -0.34795187E-003
   0.16718750E+001   0.10116447E-003  -0.98755293E-002  -0.19074561E-002
   0.16757812E+001   0.94865155E-004  -0.91548540E-002  -0.33247260E-002
   0.16796875E+001   0.88938809E-004  -0.82481776E-002  -0.45723489E-002
   0.16835938E+001   0.83364615E-004  -0.71890620E-002  -0.56286768E-002
   0.16875000E+001   0.78122841E-004  -0.60130959E-002  -0.64780798E-002
   0.16914062E+001   0.73194786E-004  -0.47568863E-002  -0.71110350E-002
   0.16953125E+001   0.68562727E-004  -0.34570723E-002  -0.75240533E-002
   0.16992188E+001   0.64209876E-004  -0.21493863E-002  -0.77194569E-002
   0.17031250E+001   0.60120333E-004  -0.86778406E-003  -0.77050168E-002
   0.17070312E+001   0.56279045E-004   0.35633692E-003  -0.74934684E-002
   0.17109375E+001   0.52671761E-004   0.14948143E-002  -0.71019217E-002
   0.17148438E+001   0.49284996E-004   0.25232803E-002  -0.65511871E-002
   0.17187500E+001   0.46105993E-004   0.34215945E-002  -0.58650391E-002
   0.17226562E+001   0.43122683E-004   0.41741448E-002  -0.50694377E-002
   0.17265625E+001   0.40323656E-004   0.47700139E-002  -0.41917328E-002
   0.17304688E+001   0.37698126E-004   0.52030148E-002  -0.32598716E-002
   0.17343750E+001   0.35235898E-004   0.54715991E-002  -0.23016300E-002
   0.17382812E+001   0.32927338E-004   0.55786471E-002  -0.13438879E-002
   0.17421875E+001   0.30763348E-004   0.55311511E-002  -0.41196508E-003
   0.17460938E+001   0.28735335E-004   0.53398057E-002   0.47096703E-003
   0.17500000E+001   0.26835185E-004   0.50185193E-002   0.12843864E-002
   0.17539062E+001   0.25055241E-004   0.45838659E-002   0.20108242E-002
   0.17578125E+001   0.23388277E-004   0.40544925E-002   0.26361654E-002
   0.17617188E+001   0.21827476E-004   0.34505018E-002   0.31498433E-002
   0.17656250E+001   0.20366408E-004   0.27928286E-002   0.35449282E-002
   0.17695312E+001   0.18999010E-004   0.21026248E-002   0.38181119E-002
   0.17734375E+001   0.17719567E-004   0.14006727E-002   0.39695948E-002
   0.17773438E+001   0.16522694E-004   0.70683815E-003   0.40028831E-002
   0.17812500E+001   0.15403314E-004   0.39578714E-004   0.39245061E-002
   0.17851562E+001   0.14356649E-004  -0.58448332E-003   0.37436651E-002
   0.17890625E+001   0.13378196E-004  -0.11509144E-002   0.34718283E-002
   0.17929688E+001   0.12463716E-004  -0.16477436E-002   0.31222840E-002
   0.17968750E+001   0.11609222E-004  -0.20656529E-002   0.27096679E-002
   0.18007812E+001   0.10810959E-004  -0.23980839E-002   0.22494783E-002
   0.18046875E+001   0.10065395E-004  -0.26412608E-002   0.17575939E-002
   0.18085938E+001   0.93692094E-005  -0.27941350E-002   0.12498075E-002
   0.18125000E+001   0.87192787E-005  -0.28582553E-002   0.74138757E-003
   0.18164062E+001   0.81126673E-005  -0.28375724E-002   0.24667877E-003
   0.18203125E+001   0.75466159E-005  -0.27381864E-002  -0.22124887E-003
   0.18242188E+001   0.70185321E-005  -0.25680474E-002  -0.65089529E-003
   0.18281250E+001   0.65259808E-005  -0.23366197E-002  -0.10325644E-002
   0.18320312E+001   0.60666750E-005  -0.20545222E-002  -0.13585335E-002
   0.18359375E+001   0.56384678E-005  -0.17331561E-002  -0.16231567E-002
   0.18398438E+001   0.52393437E-005  -0.13843306E-002  -0.18229022E-002
   0.18437500E+001   0.48674118E-005  -0.10198985E-002  -0.19563279E-002
   0.18476562E+001   0.45208978E-005  -0.65141184E-003  -0.20239961E-002
   0.18515625E+001   0.41981376E-005  -0.28980496E-003  -0.20283369E-002
   0.18554688E+001   0.38975709E-005   0.54885262E-004  -0.19734636E-002
   0.18593750E+001   0.36177349E-005   0.37375737E-003  -0.18649505E-002
   0.18632812E+001   0.33572588E-005   0.65923607E-003  -0.17095808E-002
   0.18671875E+001   0.31148578E-005   0.90521294E-003  -0.15150734E-002
   0.18710938E+001   0.28893288E-005   0.11071357E-002  -0.12897981E-002
   0.18750000E+001   0.26795448E-005   0.12620466E-002  -0.10424890E-002
   0.18789062E+001   0.24844507E-005   0.13685704E-002  -0.78196271E-003
   0.18828125E+001   0.23030589E-005   0.14268576E-002  -0.51685223E-003
   0.18867188E+001   0.21344451E-005   0.14384839E-002  -0.25536100E-003
   0.18906250E+001   0.19777446E-005   0.14063140E-002  -0.50450106E-005
   0.18945312E+001   0.18321485E-005   0.13343351E-002   0.22737284E-003
   0.18984375E+001   0.16969006E-005   0.12274657E-002   0.43615213E-003
   0.19023438E+001   0.15712937E-005   0.10913486E-002   0.61664563E-003
   0.19062500E+001   0.14546669E-005   0.93213471E-003   0.76537035E-003
   0.19101562E+001   0.13464026E-005   0.75626340E-003   0.88003880E-003
   0.19140625E+001   0.12459240E-005   0.57024882E-003   0.95955213E-003
   0.19179688E+001   0.11526922E-005   0.38047618E-003   0.10039572E-002
   0.19218750E+001   0.10662040E-005   0.19301475E-003   0.10143714E-002
   0.19257812E+001   0.98598988E-006   0.13452058E-004   0.99287911E-003
   0.19296875E+001   0.91161141E-006  -0.15324682E-003   0.94240481E-003
   0.19335938E+001   0.84265964E-006  -0.30285200E-003   0.86656812E-003
   0.19375000E+001   0.77875306E-006  -0.43195173E-003   0.76952632E-003
   0.19414062E+001   0.71953588E-006  -0.53800474E-003   0.65581002E-003
   0.19453125E+001   0.66467640E-006  -0.61936211E-003   0.53015749E-003
   0.19492188E+001   0.61386540E-006  -0.67525997E-003   0.39735295E-003
   0.19531250E+001   0.56681474E-006  -0.70578479E-003   0.26207361E-003
   0.19570312E+001   0.52325597E-006  -0.71181420E-003   0.12874981E-003
   0.19609375E+001   0.48293904E-006  -0.69493666E-003   0.14417990E-005
   0.19648438E+001   0.44563109E-006  -0.65735364E-003  -0.11626382E-003
   0.19687500E+001   0.41111534E-006  -0.60176879E-003  -0.22133610E-003
   0.19726562E+001   0.37919003E-006  -0.53126810E-003  -0.31135870E-003
   0.19765625E+001   0.34966741E-006  -0.44919572E-003  -0.38456549E-003
   0.19804688E+001   0.32237281E-006  -0.35902950E-003  -0.43985296E-003
   0.19843750E+001   0.29714378E-006  -0.26426028E-003  -0.47677068E-003
   0.19882812E+001   0.27382926E-006  -0.16827875E-003  -0.49549119E-003
   0.19921875E+001   0.25228884E-006  -0.74272855E-004  -0.49676190E-003
   0.19960938E+001   0.23239200E-006   0.14861496E-004  -0.48184140E-003
   0.20000000E+001   0.21401748E-006   0.96594293E-004  -0.45242350E-003
   0.20039062E+001   0.19705264E-006   0.16881855E-003  -0.41055199E-003
   0.20078125E+001   0.18139285E-006   0.22988980E-003  -0.35852969E-003
   0.20117188E+001   0.16694100E-006   0.27864778E-003  -0.29882506E-003
   0.20156250E+001   0.15360690E-006   0.31442083E-003  -0.23397958E-003
   0.20195312E+001   0.14130689E-006   0.33701384E-003  -0.16651895E-003
   0.20234375E+001   0.12996332E-006   0.34668125E-003  -0.98870782E-004
   0.20273438E+001   0.11950419E-006   0.34408705E-003  -0.33291062E-004
   0.20312500E+001   0.10986271E-006   0.33025376E-003   0.28198671E-004
   0.20351562E+001   0.10097696E-006   0.30650304E-003   0.83862089E-004
   0.20390625E+001   0.92789565E-007   0.27439027E-003   0.13228584E-003
   0.20429688E+001   0.85247328E-007   0.23563578E-003   0.17240391E-003
   0.20468750E+001   0.78300981E-007   0.19205524E-003   0.20350864E-003
   0.20507812E+001   0.71904888E-007   0.14549169E-003   0.22524888E-003
   0.20546875E+001   0.66016790E-007   0.97751215E-004   0.23761627E-003
   0.20585938E+001   0.60597561E-007   0.50544434E-004   0.24092078E-003
   0.20625000E+001   0.55610991E-007   0.54352367E-005   0.23575718E-003
   0.20664062E+001   0.51023572E-007  -0.36201886E-004   0.22296411E-003
   0.20703125E+001   0.46804305E-007  -0.73215053E-004   0.20357765E-003
   0.20742188E+001   0.42924521E-007  -0.10469825E-003   0.17878143E-003
   0.20781250E+001   0.39357708E-007  -0.13000447E-003   0.14985508E-003
   0.20820312E+001   0.36079361E-007  -0.14874905E-003   0.11812316E-003
   0.20859375E+001   0.33066829E-007  -0.16080364E-003   0.84905940E-004
   0.20898438E+001   0.30299182E-007  -0.16628171E-003   0.51474036E-004
   0.20937500E+001   0.27757089E-007  -0.16551674E-003   0.19007841E-004
   0.20976562E+001   0.25422694E-007  -0.15903424E-003  -0.11436913E-004
   0.21015625E+001   0.23279510E-007  -0.14751908E-003  -0.38956790E-004
   0.21054688E+001   0.21312319E-007  -0.13177953E-003  -0.62820962E-004
   0.21093750E+001   0.19507076E-007  -0.11270967E-003  -0.82483977E-004
   0.21132812E+001   0.17850823E-007  -0.91251333E-004  -0.97591070E-004
   0.21171875E+001   0.16331605E-007  -0.68357258E-004  -0.10797634E-003
   0.21210938E+001   0.14938399E-007  -0.44956457E-004  -0.11365437E-003
   0.21250000E+001   0.13661040E-007  -0.21922978E-004  -0.11480602E-003
   0.21289062E+001   0.12490161E-007  -0.48912588E-007  -0.11175938E-003
   0.21328125E+001   0.11417127E-007   0.19977682E-004  -0.10496675E-003
   0.21367188E+001   0.10433983E-007   0.37589509E-004  -0.94979005E-004
   0.21406250E+001   0.95334016E-008   0.52351175E-004  -0.82418178E-004
   0.21445312E+001   0.87086363E-008   0.63964754E-004  -0.67949588E-004
   0.21484375E+001   0.79534744E-008   0.72269967E-004  -0.52254438E-004
   0.21523438E+001   0.72621979E-008   0.77239355E-004  -0.36003888E-004
   0.21562500E+001   0.66295449E-008   0.78968984E-004  -0.19835433E-004
   0.21601562E+001   0.60506743E-008   0.77665344E-004  -0.43322752E-005
   0.21640625E+001   0.55211336E-008   0.73629195E-004   0.99937656E-005
   0.21679688E+001   0.50368283E-008   0.67237170E-004   0.22715440E-004
   0.21718750E+001   0.45939940E-008   0.58921993E-004   0.33499145E-004
   0.21757812E+001   0.41891709E-008   0.49152111E-004   0.42109866E-004
   0.21796875E+001   0.38191798E-008   0.38411571E-004   0.48412095E-004
   0.21835938E+001   0.34810998E-008   0.27180843E-004   0.52366989E-004
   0.21875000E+001   0.31722484E-008   0.15919248E-004   0.54026160E-004
   0.21914062E+001   0.28901623E-008   0.50495199E-005   0.53522562E-004
   0.21953125E+001   0.26325800E-008  -0.50550761E-005   0.51059046E-004
   0.21992188E+001   0.23974261E-008  -0.14080780E-004   0.46895179E-004
   0.22031250E+001   0.21827961E-008  -0.21780359E-004   0.41332942E-004
   0.22070312E+001   0.19869429E-008  -0.27977082E-004   0.34701957E-004
   0.22109375E+001   0.18082641E-008  -0.32565716E-004   0.27344803E-004
   0.22148438E+001   0.16452905E-008  -0.35510745E-004   0.19602997E-004
   0.22187500E+001   0.14966752E-008  -0.36842071E-004   0.11804108E-004
   0.22226562E+001   0.13611837E-008  -0.36648570E-004   0.42504135E-005
   0.22265625E+001   0.12376850E-008  -0.35069896E-004  -0.27905837E-005
   0.22304688E+001   0.11251429E-008  -0.32286996E-004  -0.90935614E-005
   0.22343750E+001   0.10226087E-008  -0.28511779E-004  -0.14480578E-004
   0.22382812E+001   0.92921326E-009  -0.23976425E-004  -0.18824036E-004
   0.22421875E+001   0.84416140E-009  -0.18922753E-004  -0.22047468E-004
   0.22460938E+001   0.76672517E-009  -0.13592070E-004  -0.24124278E-004
   0.22500000E+001   0.69623857E-009  -0.82158477E-005  -0.25074657E-004
   0.22539062E+001   0.63209238E-009  -0.30075334E-005  -0.24960912E-004
   0.22578125E+001   0.57372943E-009   0.18442813E-005  -0.23881542E-004
   0.22617188E+001   0.52064031E-009   0.61811651E-005  -0.21964369E-004
   0.22656250E+001   0.47235936E-009   0.98785426E-005  -0.19359074E-004
   0.22695312E+001   0.42846103E-009   0.12847758E-004  -0.16229484E-004
   0.22734375E+001   0.38855650E-009   0.15036556E-004  -0.12745920E-004
   0.22773438E+001   0.35229060E-009   0.16428082E-004  -0.90779250E-005
   0.22812500E+001   0.31933900E-009   0.17038567E-004  -0.53876017E-005
   0.22851562E+001   0.28940556E-009   0.16913879E-004  -0.18238046E-005
   0.22890625E+001   0.26221998E-009   0.16125187E-004   0.14826693E-005
   0.22929688E+001   0.23753558E-009   0.14763965E-004   0.44227709E-005
   0.22968750E+001   0.21512729E-009   0.12936596E-004   0.69117137E-005
   0.23007812E+001   0.19478985E-009   0.10758825E-004   0.88903051E-005
   0.23046875E+001   0.17633603E-009   0.83503020E-005   0.10325139E-004
   0.23085938E+001   0.15959517E-009   0.58294089E-005   0.11207728E-004
   0.23125000E+001   0.14441168E-009   0.33085815E-005   0.11552704E-004
   0.23164062E+001   0.13064380E-009   0.89025838E-006   0.11395229E-004
   0.23203125E+001   0.11816236E-009  -0.13364229E-005   0.10787786E-004
   0.23242188E+001   0.10684972E-009  -0.32981080E-005   0.97965405E-005
   0.23281250E+001   0.96598747E-010  -0.49388543E-005   0.84974387E-005
   0.23320312E+001   0.87311898E-010  -0.62209076E-005   0.69722454E-005
   0.23359375E+001   0.78900398E-010  -0.71246650E-005   0.53046722E-005
   0.23398438E+001   0.71283461E-010  -0.76478935E-005   0.35767563E-005
   0.23437500E+001   0.64387589E-010  -0.78042975E-005   0.18656176E-005
   0.23476562E+001   0.58145932E-010  -0.76215482E-005   0.24069551E-006
   0.23515625E+001   0.52497701E-010  -0.71389021E-005  -0.12384576E-005
   0.23554688E+001   0.47387630E-010  -0.64045415E-005  -0.25237825E-005
   0.23593750E+001   0.42765489E-010  -0.54727715E-005  -0.35797013E-005
   0.23632812E+001   0.38585633E-010  -0.44012024E-005  -0.43834975E-005
   0.23671875E+001   0.34806594E-010  -0.32480378E-005  -0.49251239E-005
   0.23710938E+001   0.31390710E-010  -0.20695720E-005  -0.52064942E-005
   0.23750000E+001   0.28303780E-010  -0.91798658E-006  -0.52403321E-005
   0.23789062E+001   0.25514756E-010   0.16048802E-006  -0.50486631E-005
   0.23828125E+001   0.22995458E-010   0.11269973E-005  -0.46610444E-005
   0.23867188E+001   0.20720315E-010   0.19510498E-005  -0.41126292E-005
   0.23906250E+001   0.18666129E-010   0.26110608E-005  -0.34421636E-005
   0.23945312E+001   0.16811862E-010   0.30944682E-005  -0.26900052E-005
   0.23984375E+001   0.15138434E-010   0.33974514E-005  -0.18962484E-005
   0.24023438E+001   0.13628551E-010   0.35243003E-005  -0.10990263E-005
   0.24062500E+001   0.12266538E-010   0.34864907E-005  -0.33304826E-006
   0.24101562E+001   0.11038191E-010   0.33015322E-005   0.37158573E-006
   0.24140625E+001   0.99306421E-011   0.29916580E-005   0.99026481E-006
   0.24179688E+001   0.89322382E-011   0.25824263E-005   0.15044309E-005
   0.24218750E+001   0.80324269E-011   0.21013030E-005   0.19018288E-005
   0.24257812E+001   0.72216557E-011   0.15762879E-005   0.21764587E-005
   0.24296875E+001   0.64912788E-011   0.10346419E-005   0.23282601E-005
   0.24335938E+001   0.58334735E-011   0.50176086E-006   0.23625642E-005
   0.24375000E+001   0.52411629E-011   0.23312522E-009   0.22893586E-005
   0.24414062E+001   0.47079467E-011  -0.45089371E-006   0.21224141E-005
   0.24453125E+001   0.42280377E-011  -0.83662329E-006   0.18783235E-005
   0.24492188E+001   0.37962043E-011  -0.11462953E-005   0.15755035E-005
   0.24531250E+001   0.34077186E-011  -0.13736520E-005   0.12332066E-005
   0.24570312E+001   0.30583082E-011  -0.15167030E-005   0.87058613E-006
   0.24609375E+001   0.27441141E-011  -0.15774119E-005   0.50585146E-006
   0.24648438E+001   0.24616507E-011  -0.15612357E-005   0.15554340E-006
   0.24687500E+001   0.22077712E-011  -0.14765496E-005  -0.16604938E-006
   0.24726562E+001   0.19796345E-011  -0.13339942E-005  -0.44731871E-006
   0.24765625E+001   0.17746768E-011  -0.11457809E-005  -0.67960494E-006
   0.24804688E+001   0.15905849E-011  -0.92499154E-006  -0.85730716E-006
   0.24843750E+001   0.14252719E-011  -0.68490258E-006  -0.97784476E-006
   0.24882812E+001   0.12768559E-011  -0.43836471E-006  -0.10414856E-005
   0.24921875E+001   0.11436399E-011  -0.19725898E-006  -0.10510608E-005
   0.24960938E+001   0.10240943E-011   0.27951669E-007  -0.10115893E-005
   0.25000000E+001   0.91684056E-012   0.22856408E-006  -0.92983817E-006
   0.25039062E+001   0.82063666E-012   0.39786379E-006  -0.81384340E-006
   0.25078125E+001   0.73436373E-012   0.53124111E-006  -0.67241848E-006
   0.25117188E+001   0.65701413E-012   0.62619940E-006  -0.51467314E-006
   0.25156250E+001   0.58768063E-012   0.68226500E-006  -0.34956416E-006
   0.25195312E+001   0.52554656E-012   0.70081228E-006  -0.18549582E-006
   0.25234375E+001   0.46987697E-012   0.68481963E-006  -0.29984108E-007
   0.25273438E+001   0.42001060E-012   0.63857414E-006   0.11060596E-006
   0.25312500E+001   0.37535263E-012   0.56734361E-006   0.23124415E-006
   0.25351562E+001   0.33536812E-012   0.47703419E-006   0.32833899E-006
   0.25390625E+001   0.29957610E-012   0.37385094E-006   0.39976439E-006
   0.25429688E+001   0.26754425E-012   0.26397709E-006   0.44481496E-006
   0.25468750E+001   0.23888404E-012   0.15328521E-006   0.46409879E-006
   0.25507812E+001   0.21324639E-012   0.47090971E-007   0.45937874E-006
   0.25546875E+001   0.19031774E-012  -0.50042949E-007   0.43337448E-006
   0.25585938E+001   0.16981649E-012  -0.13444825E-006   0.38953839E-006
   0.25625000E+001   0.15148981E-012  -0.20343617E-006   0.33181854E-006
   0.25664062E+001   0.13511078E-012  -0.25532771E-006   0.26442114E-006
   0.25703125E+001   0.12047572E-012  -0.28943278E-006   0.19158389E-006
   0.25742188E+001   0.10740191E-012  -0.30598396E-006   0.11737003E-006
   0.25781250E+001   0.95725447E-013  -0.30603271E-006   0.45490937E-007
   0.25820312E+001   0.85299352E-013  -0.29131628E-006  -0.20836875E-007
   0.25859375E+001   0.75991841E-013  -0.26410478E-006  -0.78996880E-007
   0.25898438E+001   0.67684791E-013  -0.22703760E-006  -0.12703826E-006
   0.25937500E+001   0.60272344E-013  -0.18295817E-006  -0.16370294E-006
   0.25976562E+001   0.53659662E-013  -0.13475520E-006  -0.18841629E-006
   0.26015625E+001   0.47761794E-013  -0.85217512E-007  -0.20124555E-006
   0.26054688E+001   0.42502664E-013  -0.36908164E-007  -0.20283109E-006
   0.26093750E+001   0.37814163E-013   0.79377637E-008  -0.19429656E-006
   0.26132812E+001   0.33635325E-013   0.47489135E-007  -0.17714431E-006
   0.26171875E+001   0.29911593E-013   0.80367264E-007  -0.15314273E-006
   0.26210938E+001   0.26594157E-013   0.10566728E-006  -0.12421185E-006
   0.26250000E+001   0.23639358E-013   0.12295400E-006  -0.92312904E-007
   0.26289062E+001   0.21008152E-013   0.13223491E-006  -0.59347113E-007
   0.26328125E+001   0.18665634E-013   0.13391408E-006  -0.27067557E-007
   0.26367188E+001   0.16580604E-013   0.12873091E-006   0.29925863E-008
   0.26406250E+001   0.14725181E-013   0.11768850E-006   0.29573587E-007
   0.26445312E+001   0.13074455E-013   0.10197609E-006   0.51723617E-007
   0.26484375E+001   0.11606178E-013   0.82890119E-007   0.68814286E-007
   0.26523438E+001   0.10300481E-013   0.61758002E-007   0.80538375E-007
   0.26562500E+001   0.91396253E-014   0.39868102E-007   0.86891656E-007
   0.26601562E+001   0.81077791E-014   0.18408895E-007   0.88141316E-007
   0.26640625E+001   0.71908133E-014  -0.15805770E-008   0.84783932E-007
   0.26679688E+001   0.63761231E-014  -0.19247589E-007   0.77496151E-007
   0.26718750E+001   0.56524658E-014  -0.33949352E-007   0.67081348E-007
   0.26757812E+001   0.50098157E-014  -0.45263518E-007   0.54415344E-007
   0.26796875E+001   0.44392347E-014  -0.52986359E-007   0.40394065E-007
   0.26835938E+001   0.39327557E-014  -0.57119968E-007   0.25885613E-007
   0.26875000E+001   0.34832796E-014  -0.57850260E-007   0.11688753E-007
   0.26914062E+001   0.30844816E-014  -0.55517830E-007  -0.15007157E-008
   0.26953125E+001   0.27307284E-014  -0.50583901E-007  -0.13114777E-007
   0.26992188E+001   0.24170036E-014  -0.43593625E-007  -0.22728824E-007
   0.27031250E+001   0.21388411E-014  -0.35138895E-007  -0.30068243E-007
   0.27070312E+001   0.18922659E-014  -0.25822644E-007  -0.35006527E-007
   0.27109375E+001   0.16737409E-014  -0.16226346E-007  -0.37555912E-007
   0.27148438E+001   0.14801192E-014  -0.68820500E-008  -0.37851771E-007
   0.27187500E+001   0.13086018E-014   0.17500437E-008  -0.36132246E-007
   0.27226562E+001   0.11567000E-014   0.92978734E-008  -0.32714668E-007
   0.27265625E+001   0.10222009E-014   0.15487460E-007  -0.27970332E-007
   0.27304688E+001   0.90313799E-015   0.20146643E-007  -0.22299121E-007
   0.27343750E+001   0.79776371E-015   0.23203058E-007  -0.16105335E-007
   0.27382812E+001   0.70452554E-015   0.24677071E-007  -0.97758727E-008
   0.27421875E+001   0.62204458E-015   0.24670566E-007  -0.36616619E-008
   0.27460938E+001   0.54909634E-015   0.23352609E-007   0.19370075E-008
   0.27500000E+001   0.48459378E-015   0.20943099E-007   0.67808851E-008
   0.27539062E+001   0.42757210E-015   0.17695461E-007   0.10697792E-007
   0.27578125E+001   0.37717517E-015   0.13879431E-007   0.13584424E-007
   0.27617188E+001   0.33264348E-015   0.97648168E-008   0.15404280E-007
   0.27656250E+001   0.29330341E-015   0.56070292E-008   0.16182232E-007
   0.27695312E+001   0.25855767E-015   0.16349435E-008   0.15996394E-007
   0.27734375E+001   0.22787670E-015  -0.19584825E-008   0.14968001E-007
   0.27773438E+001   0.20079113E-015  -0.50226327E-008   0.13250068E-007
   0.27812500E+001   0.17688509E-015  -0.74526646E-008   0.11015575E-007
   0.27851562E+001   0.15579017E-015  -0.91900864E-008   0.84458560E-008
   0.27890625E+001   0.13718005E-015  -0.10220755E-007   0.57198100E-008
   0.27929688E+001   0.12076579E-015  -0.10570677E-007   0.30044250E-008
   0.27968750E+001   0.10629160E-015  -0.10300087E-007   0.44700035E-009
   0.28007812E+001   0.93531097E-016  -0.94962960E-008  -0.18306994E-008
   0.28046875E+001   0.82283955E-016  -0.82658586E-008  -0.37362462E-008
   0.28085938E+001   0.72372952E-016  -0.67265428E-008  -0.52083178E-008
   0.28125000E+001   0.63641346E-016  -0.49995745E-008  -0.62165586E-008
   0.28164062E+001   0.55950551E-016  -0.32025546E-008  -0.67597482E-008
   0.28203125E+001   0.49178062E-016  -0.14433633E-008  -0.68625625E-008
   0.28242188E+001   0.43215595E-016   0.18471733E-009  -0.65712612E-008
   0.28281250E+001   0.37967451E-016   0.16065261E-008  -0.59486574E-008
   0.28320312E+001   0.33349103E-016   0.27671402E-008  -0.50687314E-008
   0.28359375E+001   0.29285913E-016   0.36326275E-008  -0.40112256E-008
   0.28398438E+001   0.25711970E-016   0.41895407E-008  -0.28565223E-008
   0.28437500E+001   0.22569077E-016   0.44433215E-008  -0.16810625E-008
   0.28476562E+001   0.19805874E-016   0.44158247E-008  -0.55350377E-009
   0.28515625E+001   0.17377053E-016   0.41421970E-008   0.46824951E-009
   0.28554688E+001   0.15242642E-016   0.36673592E-008   0.13390736E-008
   0.28593750E+001   0.13367378E-016   0.30423359E-008   0.20277007E-008
   0.28632812E+001   0.11720167E-016   0.23206565E-008   0.25168870E-008
   0.28671875E+001   0.10273604E-016   0.15550251E-008   0.28027667E-008
   0.28710938E+001   0.90035448E-017   0.79441517E-009   0.28935185E-008
   0.28750000E+001   0.78887135E-017   0.81709039E-010   0.28074966E-008
   0.28789062E+001   0.69103616E-017  -0.54804484E-009   0.25709937E-008
   0.28828125E+001   0.60519748E-017  -0.10687259E-008   0.22158068E-008
   0.28867188E+001   0.52990146E-017  -0.14635957E-008   0.17767674E-008
   0.28906250E+001   0.46386822E-017  -0.17251607E-008   0.12893807E-008
   0.28945312E+001   0.40597146E-017  -0.18545197E-008   0.78769992E-009
   0.28984375E+001   0.35522054E-017  -0.18602910E-008   0.30252752E-009
   0.29023438E+001   0.31074390E-017  -0.17572259E-008  -0.13998651E-009
   0.29062500E+001   0.27177448E-017  -0.15646270E-008  -0.51931402E-009
   0.29101562E+001   0.23763799E-017  -0.13046880E-008  -0.82107799E-009
   0.29140625E+001   0.20774221E-017  -0.10008579E-008  -0.10371622E-008
   0.29179688E+001   0.18156654E-017  -0.67632103E-009  -0.11654421E-008
   0.29218750E+001   0.15865304E-017  -0.35266937E-009  -0.12091959E-008
   0.29257812E+001   0.13859952E-017  -0.48826121E-010  -0.11762701E-008
   0.29296875E+001   0.12105321E-017   0.21974773E-009  -0.10780738E-008
   0.29335938E+001   0.10570436E-017   0.44155179E-009  -0.92848025E-009
   0.29375000E+001   0.92280790E-018   0.60925233E-009  -0.74271092E-009
   0.29414062E+001   0.80543613E-018   0.71961633E-009  -0.53627276E-009
   0.29453125E+001   0.70283306E-018   0.77321006E-009  -0.32400504E-009
   0.29492188E+001   0.61316100E-018   0.77390817E-009  -0.11927760E-009
   0.29531250E+001   0.53480828E-018   0.72826433E-009   0.66628443E-010
   0.29570312E+001   0.46636189E-018   0.64479690E-009   0.22494189E-009
   0.29609375E+001   0.40658314E-018   0.53324174E-009   0.34962321E-009
   0.29648438E+001   0.35438642E-018   0.40382033E-009   0.43739634E-009
   0.29687500E+001   0.30882073E-018   0.26656628E-009   0.48760963E-009
   0.29726562E+001   0.26905302E-018   0.13074467E-009   0.50195503E-009
   0.29765625E+001   0.23435313E-018   0.43871832E-011   0.48408045E-009
   0.29804688E+001   0.20408144E-018  -0.10604346E-009   0.43913122E-009
   0.29843750E+001   0.17767893E-018  -0.19585391E-009   0.37325618E-009
   0.29882812E+001   0.15465728E-018  -0.26218852E-009   0.29311168E-009
   0.29921875E+001   0.13458870E-018  -0.30397748E-009   0.20539325E-009
   0.29960938E+001   0.11709787E-018  -0.32178240E-009   0.11642146E-009
   0.30000000E+001   0.10185652E-018  -0.31756122E-009   0.31802481E-010
   0.30039062E+001   0.88578387E-019  -0.29437680E-009  -0.43825650E-010
   0.30078125E+001   0.77013519E-019  -0.25607312E-009  -0.10695829E-009
   0.30117188E+001   0.66943392E-019  -0.20694210E-009  -0.15530087E-009
   0.30156250E+001   0.58176941E-019  -0.15140280E-009  -0.18776084E-009
